attendance,matchday,season,team_distance,points_home,points_away,position_home,position_away,last_season_position_home,last_season_position_away,form_home,form_away,rain,sun,temp_avg,weekday_Donnerstag,weekday_Freitag,weekday_Mittwoch,weekday_Montag,weekday_Samstag,weekday_Sonntag,time_evening,time_noon,hometeam_BSC Young Boys,hometeam_FC Aarau,hometeam_FC Basel,hometeam_FC Lausanne-Sport,hometeam_FC Lugano,hometeam_FC Luzern,hometeam_FC Schaffhausen,hometeam_FC Sion,hometeam_FC St. Gallen,hometeam_FC Thun,hometeam_FC Vaduz,hometeam_FC Wil 1900,hometeam_FC Zürich,hometeam_Grasshopper Club Zürich,hometeam_Neuchâtel Xamax FC,hometeam_Servette Genève,hometeam_Yverdon-Sport FC,awayteam_BSC Young Boys,awayteam_FC Aarau,awayteam_FC Basel,awayteam_FC Lausanne-Sport,awayteam_FC Lugano,awayteam_FC Luzern,awayteam_FC Schaffhausen,awayteam_FC Sion,awayteam_FC St. Gallen,awayteam_FC Thun,awayteam_FC Vaduz,awayteam_FC Wil 1900,awayteam_FC Zürich,awayteam_Grasshopper Club Zürich,awayteam_Neuchâtel Xamax FC,awayteam_Servette Genève,awayteam_Yverdon-Sport FC
4320,1,2016,126321.2942658521,0.0,0.0,7,4,9,3,0.0,0.0,13.0,54.0,19.8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6250,36,2016,126321.2942658521,1.5142857142857142,1.3428571428571427,3,5,9,3,2.0,0.8,0.0,603.0,22.2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3584,17,2016,131795.20243923904,1.0,0.9375,8,9,9,6,0.2,1.0,0.0,0.0,7.5,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4563,28,2016,131795.20243923904,1.2592592592592593,1.0,5,8,9,6,1.8,0.8,0.0,587.0,13.5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3492,3,2016,133079.34387048954,1.5,0.5,5,9,9,8,1.5,0.5,0.0,740.0,22.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4019,34,2016,133079.34387048954,1.4242424242424243,0.8787878787878788,4,10,9,8,2.0,1.4,0.0,727.0,16.5,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3350,6,2016,187770.01629919512,1.2,1.4,7,5,9,10,1.2,1.4,0.0,707.0,23.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2885,23,2016,187770.01629919512,1.1363636363636365,0.8636363636363636,6,9,9,10,1.6,0.4,13.2,3.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3055,14,2016,160638.95057239383,1.2307692307692308,0.8461538461538461,6,9,9,7,0.6,0.4,6.1,5.0,9.8,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4045,33,2016,160638.95057239383,1.375,1.15625,4,8,9,7,2.0,1.2,0.0,749.0,18.7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3272,4,2016,125798.99945945515,1.0,1.0,7,9,9,5,1.0,1.0,0.0,738.0,21.3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4023,27,2016,125798.99945945515,1.1923076923076923,1.6153846153846154,6,3,9,5,1.8,1.4,0.0,676.0,15.3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6154,8,2016,136321.16112328268,1.5714285714285714,3.0,4,1,10,1,2.0,3.0,0.0,405.0,14.9,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5855,28,2016,136321.16112328268,1.0,2.592592592592593,7,1,10,1,1.6,2.2,0.0,308.0,12.6,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5040,16,2016,78299.39505513436,1.1333333333333333,1.7333333333333334,5,2,10,2,0.0,2.2,0.0,101.0,7.3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4011,24,2016,78299.39505513436,0.8260869565217391,1.9565217391304348,9,2,10,2,0.2,2.0,0.0,207.0,7.5,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3430,17,2016,173414.66056247955,1.0625,1.125,7,5,10,4,0.0,0.6,0.0,44.0,2.6,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4332,26,2016,173414.66056247955,0.92,0.92,8,9,10,4,0.8,0.2,0.1,167.0,10.4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3570,13,2016,140690.7293392141,1.4166666666666667,1.3333333333333333,4,5,10,3,1.2,0.8,0.0,214.0,9.4,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3020,19,2016,140690.7293392141,1.0,1.6111111111111112,7,4,10,3,0.2,2.0,16.3,0.0,1.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4020,2,2016,80744.0140010391,0.0,1.0,8,5,10,6,0.0,1.0,1.6,228.0,20.5,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3443,34,2016,80744.0140010391,1.0303030303030305,1.2121212121212122,9,6,10,6,1.4,2.6,0.2,470.0,11.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3977,7,2016,230821.21750393746,1.3333333333333333,1.1666666666666667,5,7,10,8,1.6,1.2,0.0,519.0,21.2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3860,30,2016,230821.21750393746,1.0344827586206895,0.7931034482758621,8,10,10,8,2.0,0.2,0.0,773.0,6.9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3670,10,2016,187770.01629919512,1.5555555555555556,1.5555555555555556,3,4,10,9,1.4,1.6,0.1,292.0,14.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3558,35,2016,187770.01629919512,1.0294117647058822,1.4705882352941178,9,3,10,9,1.0,2.0,0.0,842.0,22.3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5029,4,2016,231659.46575523308,1.3333333333333333,1.0,4,8,10,7,1.3333333333333333,1.0,0.0,736.0,15.7,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4088,31,2016,231659.46575523308,1.0,1.0333333333333334,9,8,10,7,1.4,0.0,1.9,18.0,11.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7790,12,2016,64310.815046926604,1.5454545454545454,1.5454545454545454,2,3,10,5,1.8,2.2,4.5,0.0,7.8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5875,22,2016,64310.815046926604,0.9047619047619048,1.6666666666666667,9,3,10,5,0.4,1.8,0.0,293.0,5.7,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14257,9,2016,135704.38578026873,1.125,3.0,8,1,7,1,1.2,3.0,0.0,383.0,12.9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18509,26,2016,135704.38578026873,1.24,2.64,5,1,7,1,1.2,2.6,0.0,305.0,11.3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12890,1,2016,155542.0823957298,0.0,0.0,9,2,7,2,0.0,0.0,0.8,129.0,17.9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11977,30,2016,155542.0823957298,1.0689655172413792,1.827586206896552,7,2,7,2,0.2,1.4,0.0,798.0,8.3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12648,3,2016,63316.13715317762,0.0,1.5,10,3,7,4,0.0,1.5,0.0,826.0,16.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15667,34,2016,63316.13715317762,1.1212121212121209,1.1212121212121209,8,7,7,4,1.2,1.4,0.0,577.0,12.3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10809,6,2016,91049.01537084297,0.6,2.4,9,2,7,3,0.6,2.4,4.1,677.0,23.9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12710,24,2016,91049.01537084297,1.2608695652173914,1.5217391304347827,5,4,7,3,1.6,1.2,0.0,424.0,5.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10699,13,2016,151860.1631007948,0.8333333333333334,1.0833333333333333,10,8,7,6,0.8,1.6,0.0,287.0,6.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11109,29,2016,151860.1631007948,1.1071428571428572,0.9642857142857144,6,9,7,6,0.4,0.8,0.0,428.0,4.9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11706,11,2016,33399.330113042684,1.0,0.8,8,9,7,8,1.4,0.2,0.0,524.0,10.3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12474,32,2016,33399.330113042684,1.0967741935483872,0.8387096774193549,8,10,7,8,0.6,0.8,6.2,335.0,14.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11147,7,2016,160638.95057239383,1.0,1.1666666666666667,8,6,7,9,1.2,1.4,0.0,607.0,19.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11629,22,2016,160638.95057239383,1.238095238095238,1.0476190476190477,5,7,7,9,1.6,1.2,0.0,91.0,6.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10917,15,2016,231659.46575523308,1.0,1.2142857142857142,9,5,7,10,1.0,0.6,0.0,263.0,5.9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12503,20,2016,231659.46575523308,1.1578947368421053,1.0,6,7,7,10,1.6,0.4,0.0,58.0,-2.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11168,17,2016,202941.2187063042,1.125,1.625,6,3,7,5,1.6,1.8,0.0,242.0,-1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12773,35,2016,202941.2187063042,1.1764705882352942,1.4411764705882353,7,4,7,5,1.8,0.8,0.0,836.0,21.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13200,16,2016,148312.41758531213,1.7333333333333334,2.7333333333333334,3,1,5,1,2.4,2.6,0.0,272.0,4.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12300,24,2016,148312.41758531213,1.6521739130434785,2.608695652173913,3,1,5,1,1.8,2.6,0.0,464.0,9.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9500,9,2016,79740.7013387768,1.25,1.625,6,2,5,2,1.4,1.4,0.0,608.0,16.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9800,31,2016,79740.7013387768,1.5,1.8666666666666667,3,2,5,2,1.2,1.4,1.3,60.0,11.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8500,11,2016,155415.84452686927,1.4,1.5,5,4,5,4,2.2,1.8,0.0,350.0,11.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8000,36,2016,155415.84452686927,1.4285714285714286,1.0571428571428572,4,8,5,4,1.0,0.8,0.0,737.0,21.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9800,18,2016,116285.43603564464,1.5294117647058822,1.7058823529411764,4,3,5,3,1.2,2.6,0.0,198.0,-1.8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10000,34,2016,116285.43603564464,1.4848484848484849,1.303030303030303,3,5,5,3,0.8,0.0,0.0,798.0,14.9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7300,7,2016,62000.395393900515,1.0,0.8333333333333334,9,10,5,6,1.2,0.8,0.0,604.0,21.6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8400,26,2016,62000.395393900515,1.56,1.08,3,7,5,6,1.4,1.6,0.3,347.0,11.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6800,6,2016,193600.69165682234,0.6,1.4,10,4,5,8,0.6,1.4,3.6,656.0,24.9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7000,20,2016,193600.69165682234,1.5263157894736843,0.8947368421052632,4,10,5,8,0.6,1.0,0.0,362.0,6.3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9600,13,2016,125798.99945945515,1.6666666666666667,1.3333333333333333,2,6,5,9,2.2,1.2,0.0,448.0,7.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9000,32,2016,125798.99945945515,1.4516129032258065,1.4193548387096775,3,4,5,9,0.6,2.6,1.8,235.0,15.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9800,3,2016,64310.815046926604,1.5,0.5,6,8,5,10,1.5,0.5,0.0,768.0,18.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10800,29,2016,64310.815046926604,1.6071428571428572,0.9642857142857144,3,8,5,10,1.4,1.6,0.0,734.0,13.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7800,2,2016,202941.2187063042,0.0,0.0,10,9,5,7,0.0,0.0,7.3,452.0,22.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7500,23,2016,202941.2187063042,1.7272727272727273,1.181818181818182,3,5,5,7,2.4,1.0,4.9,272.0,5.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20800,15,2017,95455.45065631402,2.142857142857143,1.5714285714285714,1,3,2,10,2.0,1.6,0.5,27.0,3.4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26702,29,2017,95455.45065631402,2.321428571428572,1.3214285714285714,1,5,2,10,2.6,1.0,0.4,437.0,12.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13341,8,2017,66305.1836585949,2.0,1.4285714285714286,1,4,2,5,1.6,1.4,0.0,467.0,9.9,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31120,32,2017,66305.1836585949,2.3225806451612905,1.4838709677419355,1,3,2,5,2.2,1.8,0.0,619.0,15.7,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18077,13,2017,79740.7013387768,2.1666666666666665,1.0833333333333333,1,7,2,4,2.4,1.0,0.0,12.0,8.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14255,23,2017,79740.7013387768,2.227272727272727,0.9090909090909092,1,10,2,4,2.6,0.6,0.0,0.0,-1.8,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17364,3,2017,78299.39505513436,3.0,0.5,1,7,2,9,3.0,0.5,0.0,224.0,18.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26506,31,2017,78299.39505513436,2.3,1.0333333333333334,1,10,2,9,2.2,0.8,0.0,738.0,17.4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20098,10,2017,155542.0823957298,2.2222222222222223,1.6666666666666667,1,2,2,7,2.2,1.6,0.0,323.0,11.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16647,20,2017,155542.0823957298,2.1052631578947367,1.4210526315789471,1,4,2,7,2.0,1.2,0.0,33.0,0.4,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20800,7,2017,155992.64990697475,1.8333333333333333,1.3333333333333333,2,5,2,3,1.6,1.6,0.0,151.0,12.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31120,35,2017,155992.64990697475,2.294117647058824,1.2058823529411764,1,6,2,3,2.0,1.8,0.7,0.0,10.6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16863,4,2017,25203.66205534426,3.0,0.0,1,10,2,6,3.0,0.0,22.2,246.0,16.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18000,22,2017,25203.66205534426,2.1904761904761907,1.1428571428571428,1,9,2,6,2.0,1.8,0.0,0.0,0.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31120,1,2017,68663.3352233927,0.0,0.0,1,9,2,1,0.0,0.0,1.2,428.0,19.9,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31120,27,2017,68663.3352233927,2.3461538461538463,1.8461538461538465,1,2,2,1,3.0,1.4,0.0,276.0,5.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16146,18,2017,95455.45065631402,2.117647058823529,1.3529411764705883,1,5,2,8,2.0,1.2,22.0,0.0,-1.4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25403,25,2017,95455.45065631402,2.2916666666666665,1.2916666666666667,1,5,2,8,3.0,1.4,3.6,0.0,5.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15123,5,2017,95455.45065631402,2.5,2.25,1,2,10,2,2.5,2.25,0.0,285.0,17.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10560,26,2017,95455.45065631402,1.4,2.32,4,1,10,2,1.4,3.0,8.8,0.0,3.4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8732,18,2017,39797.51359067549,1.6470588235294117,1.0,3,9,10,5,1.6,1.2,17.0,0.0,-0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8273,22,2017,39797.51359067549,1.4761904761904765,1.238095238095238,3,7,10,5,1.2,2.4,0.0,2.0,-0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10472,4,2017,155415.84452686927,2.333333333333333,2.0,3,5,10,4,2.333333333333333,2.0,15.6,2.0,12.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9061,32,2017,155415.84452686927,1.2903225806451613,1.032258064516129,5,9,10,4,1.0,1.6,2.0,536.0,17.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9225,16,2017,173414.66056247955,1.4666666666666666,1.2666666666666666,4,6,10,9,1.0,1.8,0.4,96.0,0.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8488,33,2017,173414.66056247955,1.28125,0.96875,5,10,10,9,1.0,0.0,0.0,458.0,17.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10230,7,2017,63316.13715317762,2.0,1.3333333333333333,1,6,10,7,1.8,1.4,17.6,0.0,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8817,30,2017,63316.13715317762,1.2758620689655171,1.5517241379310345,5,3,10,7,1.0,1.8,0.0,762.0,16.3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
